index,value_raw,value_centered
8251,1380,1380
8252,1230,1230
8253,1085,1085
8254,1085,1085
8255,964,964
8256,831,831
8257,726,726
8258,612,612
8259,612,612
8260,507,507
8261,410,410
8262,330,330
8263,261,261
8264,261,261
8265,179,179
8266,130,130
8267,90,90
8268,50,50
8269,58,58
8270,26,26
8271,-9,-9
8272,-32,-32
8273,-15,-15
8274,-15,-15
8275,-16,-16
8276,1,1
8277,18,18
8278,90,90
8279,90,90
8280,118,118
8281,168,168
8282,245,245
8283,306,306
8284,314,314
8285,393,393
8286,477,477
8287,575,575
8288,712,712
8289,712,712
8290,798,798
8291,924,924
8292,1070,1070
8293,1197,1197
8294,1197,1197
8295,1356,1356
8296,1493,1493
8297,1633,1633
8298,1820,1820
8299,1852,1852
8300,1958,1958
8301,2137,2137
8302,2328,2328
8303,2487,2487
8304,2487,2487
8305,2680,2680
8306,2841,2841
8307,3034,3034
8308,3247,3247
8309,3247,3247
8310,3408,3408
8311,3602,3602
8312,3804,3804
8313,3996,3996
8314,3996,3996
8315,4193,4193
8316,4383,4383
8317,4557,4557
8318,4759,4759
8319,4759,4759
8320,4924,4924
8321,5113,5113
8322,5295,5295
8323,5457,5457
8324,5457,5457
8325,5631,5631
8326,5795,5795
8327,5951,5951
8328,6105,6105
8329,6105,6105
8330,6242,6242
8331,6396,6396
8332,6534,6534
8333,6655,6655
8334,6655,6655
8335,6774,6774
8336,6886,6886
8337,6997,6997
8338,7088,7088
8339,7096,7096
8340,7181,7181
8341,7277,7277
8342,7328,7328
8343,7381,7381
8344,7381,7381
8345,7447,7447
8346,7490,7490
8347,7528,7528
8348,7550,7550
8349,7550,7550
8350,7562,7562
8351,7565,7565
8352,7563,7563
8353,7566,7566
8354,7566,7566
8355,7524,7524
8356,7496,7496
8357,7466,7466
8358,7392,7392
8359,7392,7392
8360,7347,7347
8361,7282,7282
8362,7181,7181
8363,7108,7108
8364,7108,7108
8365,6999,6999
8366,6907,6907
8367,6812,6812
8368,6660,6660
8369,6660,6660
8370,6564,6564
8371,6421,6421
8372,6275,6275
8373,6133,6133
8374,6141,6141
8375,5976,5976
8376,5818,5818
8377,5666,5666
8378,5465,5465
8379,5465,5465
8380,5324,5324
8381,5142,5142
8382,4954,4954
8383,4784,4784
8384,4784,4784
8385,4589,4589
8386,4415,4415
8387,4218,4218
8388,4010,4010
8389,4010,4010
8390,3844,3844
8391,3653,3653
8392,3433,3433
8393,3266,3266
8394,3266,3266
8395,3054,3054
8396,2886,2886
8397,2712,2712
8398,2512,2512
8399,2512,2512
8400,2341,2341
8401,2168,2168
8402,1987,1987
8403,1831,1831
8404,1831,1831
8405,1661,1661
8406,1512,1512
8407,1371,1371
8408,1214,1214
8409,1214,1214
8410,1087,1087
8411,949,949
8412,821,821
8413,707,707
8414,707,707
8415,594,594
8416,504,504
8417,409,409
8418,325,325
8419,325,325
8420,244,244
8421,170,170
8422,124,124
8423,26,26
8424,26,26
8425,-51,-51
8426,50,50
8427,78,78
8428,145,145
8429,145,145
8430,198,198
8431,243,243
8432,347,347
8433,420,420
8434,420,420
8435,501,501
8436,616,616
8437,712,712
8438,844,844
8439,844,844
8440,964,964
8441,1081,1081
8442,1246,1246
8443,1371,1371
8444,1403,1403
8445,1514,1514
8446,1704,1704
8447,1846,1846
8448,2024,2024
8449,2024,2024
8450,2185,2185
8451,2345,2345
8452,2557,2557
8453,2709,2709
8454,2709,2709
8455,2888,2888
8456,3096,3096
8457,3279,3279
8458,3477,3477
8459,3477,3477
8460,3666,3666
8461,3844,3844
8462,4057,4057
8463,4226,4226
8464,4226,4226
8465,4428,4428
8466,4623,4623
8467,4794,4794
8468,4979,4979
8469,4979,4979
8470,5155,5155
8471,5326,5326
8472,5508,5508
8473,5669,5669
8474,5669,5669
8475,5829,5829
8476,5988,5988
8477,6141,6141
8478,6292,6292
8479,6292,6292
8480,6432,6432
8481,6560,6560
8482,6681,6681
8483,6807,6807
8484,6815,6815
8485,6922,6922
8486,7011,7011
8487,7105,7105
8488,7213,7213
8489,7213,7213
8490,7305,7305
8491,7386,7386
8492,7432,7432
8493,7456,7456
8494,7456,7456
8495,7506,7506
8496,7525,7525
8497,7555,7555
8498,7574,7574
8499,7582,7582
8500,7565,7565
8501,7583,7583
8502,7552,7552
8503,7527,7527
8504,7527,7527
8505,7509,7509
8506,7443,7443
8507,7394,7394
8508,7326,7326
8509,7326,7326
8510,7258,7258
8511,7197,7197
8512,7079,7079
8513,6982,6982
8514,6982,6982
8515,6889,6889
8516,6757,6757
8517,6647,6647
8518,6513,6513
8519,6513,6513
8520,6374,6374
8521,6265,6265
8522,6080,6080
8523,5936,5936
8524,5936,5936
8525,5795,5795
8526,5604,5604
8527,5452,5452
8528,5272,5272
8529,5272,5272
8530,5087,5087
8531,4929,4929
8532,4721,4721
8533,4547,4547
8534,4547,4547
8535,4373,4373
8536,4163,4163
8537,3973,3973
8538,3778,3778
8539,3786,3786
8540,3596,3596
8541,3419,3419
8542,3205,3205
8543,3021,3021
8544,3021,3021
8545,2846,2846
8546,2643,2643
8547,2477,2477
8548,2300,2300
8549,2300,2300
8550,2116,2116
8551,1954,1954
8552,1776,1776
8553,1647,1647
8554,1647,1647
8555,1494,1494
8556,1336,1336
8557,1182,1182
8558,1036,1036
8559,1036,1036
8560,920,920
8561,800,800
8562,685,685
8563,582,582
8564,582,582
8565,472,472
8566,372,372
8567,305,305
8568,235,235
8569,235,235
8570,176,176
8571,95,95
8572,72,72
8573,27,27
8574,27,27
8575,-7,-7
8576,-7,-7
8577,-18,-18
8578,-31,-31
8579,-23,-23
8580,-7,-7
8581,-4,-4
8582,45,45
8583,36,36
8584,86,86
8585,94,94
8586,138,138
8587,178,178
8588,260,260
8589,338,338
8590,338,338
8591,407,407
8592,535,535
8593,619,619
8594,739,739
8595,739,739
8596,848,848
8597,962,962
8598,1113,1113
8599,1243,1243
8600,1243,1243
8601,1377,1377
8602,1546,1546
8603,1692,1692
8604,1868,1868
8605,1868,1868
8606,2037,2037
8607,2180,2180
8608,2389,2389
8609,2548,2548
8610,2548,2548
8611,2726,2726
8612,2939,2939
8613,3095,3095
8614,3286,3286
8615,3294,3294
8616,3482,3482
8617,3658,3658
8618,3882,3882
8619,4068,4068
8620,4068,4068
8621,4246,4246
8622,4442,4442
8623,4619,4619
8624,4826,4826
8625,4826,4826
8626,4994,4994
8627,5172,5172
8628,5356,5356
8629,5515,5515
8630,5515,5515
8631,5687,5687
8632,5848,5848
8633,6009,6009
8634,6159,6159
8635,6159,6159
8636,6308,6308
8637,6452,6452
8638,6579,6579
8639,6695,6695
8640,6695,6695
8641,6823,6823
8642,6927,6927
8643,7026,7026
8644,7134,7134
8645,7134,7134
8646,7203,7203
8647,7300,7300
8648,7364,7364
8649,7410,7410
8650,7418,7418
8651,7470,7470
8652,7489,7489
8653,7527,7527
8654,7559,7559
8655,7567,7567
8656,7561,7561
8657,7577,7577
8658,7554,7554
8659,7543,7543
8660,7543,7543
8661,7526,7526
8662,7483,7483
8663,7438,7438
8664,7371,7371
8665,7371,7371
8666,7310,7310
8667,7267,7267
8668,7158,7158
8669,7079,7079
8670,7079,7079
8671,6985,6985
8672,6861,6861
8673,6760,6760
8674,6629,6629
8675,6637,6637
8676,6510,6510
8677,6378,6378
8678,6209,6209
8679,6078,6078
8680,6078,6078
8681,5927,5927
8682,5761,5761
8683,5604,5604
8684,5429,5429
8685,5429,5429
8686,5245,5245
8687,5086,5086
8688,4897,4897
8689,4726,4726
8690,4726,4726
8691,4540,4540
8692,4327,4327
8693,4149,4149
8694,3949,3949
8695,3949,3949
8696,3762,3762
8697,3581,3581
8698,3373,3373
8699,3196,3196
8700,3196,3196
8701,2994,2994
8702,2805,2805
8703,2638,2638
8704,2442,2442
8705,2442,2442
8706,2271,2271
8707,2125,2125
8708,1927,1927
8709,1775,1775
8710,1775,1775
8711,1612,1612
8712,1453,1453
8713,1315,1315
8714,1151,1151
8715,1151,1151
8716,1041,1041
8717,908,908
8718,779,779
8719,675,675
8720,683,683
8721,555,555
8722,460,460
8723,376,376
8724,300,300
8725,300,300
8726,227,227
8727,153,153
8728,105,105
8729,57,57
8730,57,57
8731,15,15
8732,11,11
8733,-9,-9
8734,-27,-27
8735,-27,-27
8736,-15,-15
8737,-20,-20
8738,29,29
8739,25,25
8740,43,43
8741,43,43
8742,104,104
8743,156,156
8744,222,222
8745,295,295
8746,295,295
8747,348,348
8748,448,448
8749,546,546
8750,633,633
8751,633,633
8752,774,774
8753,875,875
8754,1001,1001
8755,1142,1142
8756,1150,1150
8757,1260,1260
8758,1428,1428
8759,1582,1582
8760,1725,1725
8761,1725,1725
8762,1912,1912
8763,2065,2065
8764,2247,2247
8765,2424,2424
8766,2424,2424
8767,2578,2578
8768,2777,2777
8769,2959,2959
8770,3135,3135
8771,3135,3135
8772,3353,3353
8773,3526,3526
8774,3725,3725
8775,3916,3916
8776,3916,3916
8777,4104,4104
8778,4316,4316
8779,4495,4495
8780,4673,4673
8781,4673,4673
8782,4859,4859
8783,5030,5030
8784,5219,5219
8785,5397,5397
8786,5397,5397
8787,5570,5570
8788,5741,5741
8789,5896,5896
8790,6038,6038
8791,6038,6038
8792,6192,6192
8793,6332,6332
8794,6481,6481
8795,6621,6621
8796,6621,6621
8797,6734,6734
8798,6852,6852
8799,6951,6951
8800,7047,7047
8801,7047,7047
8802,7146,7146
8803,7228,7228
8804,7309,7309
8805,7365,7365
8806,7365,7365
8807,7421,7421
8808,7478,7478
8809,7510,7510
8810,7542,7542
8811,7550,7550
8812,7548,7548
8813,7569,7569
8814,7568,7568
8815,7545,7545
8816,7545,7545
8817,7536,7536
8818,7503,7503
8819,7468,7468
8820,7432,7432
8821,7432,7432
8822,7364,7364
8823,7300,7300
8824,7224,7224
8825,7154,7154
8826,7162,7162
8827,7086,7086
8828,6962,6962
8829,6845,6845
8830,6736,6736
8831,6736,6736
8832,6603,6603
8833,6475,6475
8834,6336,6336
8835,6187,6187
8836,6187,6187
8837,6069,6069
8838,5885,5885
8839,5718,5718
8840,5575,5575
8841,5575,5575
8842,5380,5380
8843,5220,5220
8844,5043,5043
8845,4844,4844
8846,4844,4844
8847,4694,4694
8848,4481,4481
8849,4298,4298
8850,4116,4116
8851,4116,4116
8852,3896,3896
8853,3732,3732
8854,3531,3531
8855,3328,3328
8856,3328,3328
8857,3152,3152
8858,2952,2952
8859,2781,2781
8860,2605,2605
8861,2605,2605
8862,2406,2406
8863,2238,2238
8864,2063,2063
8865,1888,1888
8866,1888,1888
8867,1745,1745
8868,1573,1573
8869,1442,1442
8870,1289,1289
8871,1289,1289
8872,1131,1131
8873,1009,1009
8874,869,869
8875,749,749
8876,749,749
8877,645,645
8878,553,553
8879,450,450
8880,351,351
8881,351,351
8882,282,282
8883,213,213
8884,148,148
8885,113,113
8886,113,113
8887,55,55
8888,22,22
8889,0,0
8890,-22,-22
8891,-22,-22
8892,-14,-14
8893,-14,-14
8894,-2,-2
8895,27,27
8896,-20,-20
8897,17,17
8898,30,30
8899,30,30
8900,63,63
8901,121,121
8902,156,156
8903,230,230
8904,230,230
8905,315,315
8906,388,388
8907,484,484
8908,554,554
8909,554,554
8910,662,662
8911,796,796
8912,907,907
8913,1040,1040
8914,1040,1040
8915,1174,1174
8916,1316,1316
8917,1477,1477
8918,1609,1609
8919,1609,1609
8920,1779,1779
8921,1949,1949
8922,2107,2107
8923,2284,2284
8924,2284,2284
8925,2448,2448
8926,2639,2639
8927,2832,2832
8928,3000,3000
8929,3000,3000
8930,3185,3185
8931,3384,3384
8932,3573,3573
8933,3781,3781
8934,3781,3781
8935,3977,3977
8936,4167,4167
8937,4369,4369
8938,4530,4530
8939,4530,4530
8940,4719,4719
8941,4905,4905
8942,5071,5071
8943,5262,5262
8944,5262,5262
8945,5440,5440
8946,5619,5619
8947,5777,5777
8948,5935,5935
8949,5935,5935
8950,6092,6092
8951,6230,6230
8952,6368,6368
8953,6495,6495
8954,6495,6495
8955,6610,6610
8956,6735,6735
8957,6862,6862
8958,6974,6974
8959,6974,6974
8960,7079,7079
8961,7175,7175
8962,7279,7279
8963,7353,7353
8964,7353,7353
8965,7395,7395
8966,7445,7445
8967,7478,7478
8968,7523,7523
8969,7523,7523
8970,7544,7544
8971,7557,7557
8972,7577,7577
8973,7562,7562
8974,7562,7562
8975,7549,7549
8976,7529,7529
8977,7490,7490
8978,7459,7459
8979,7459,7459
8980,7409,7409
8981,7342,7342
8982,7288,7288
8983,7192,7192
8984,7192,7192
8985,7115,7115
8986,7025,7025
8987,6927,6927
8988,6828,6828
8989,6828,6828
8990,6708,6708
8991,6591,6591
8992,6481,6481
8993,6321,6321
8994,6321,6321
8995,6161,6161
8996,6005,6005
8997,5839,5839
8998,5695,5695
8999,5695,5695
9000,5520,5520
9001,5342,5342
9002,5194,5194
9003,4986,4986
9004,4986,4986
9005,4811,4811
9006,4619,4619
9007,4434,4434
9008,4266,4266
9009,4266,4266
9010,4071,4071
9011,3869,3869
9012,3679,3679
9013,3486,3486
9014,3486,3486
9015,3284,3284
9016,3110,3110
9017,2919,2919
9018,2721,2721
9019,2721,2721
9020,2528,2528
9021,2378,2378
9022,2231,2231
9023,2026,2026
9024,2026,2026
9025,1841,1841
9026,1687,1687
9027,1554,1554
9028,1396,1396
9029,1396,1396
9030,1216,1216
9031,1103,1103
9032,1000,1000
9033,867,867
9034,867,867
9035,722,722
9036,571,571
9037,471,471
9038,418,418
9039,418,418
9040,382,382
9041,306,306
9042,194,194
9043,105,105
9044,105,105
9045,67,67
9046,50,50
9047,41,41
9048,-2,-2
9049,-2,-2
9050,-17,-17
9051,-21,-21
9052,-45,-45
9053,1,1
9054,22,22
9055,39,39
9056,79,79
9057,118,118
9058,162,162
9059,170,170
9060,266,266
9061,309,309
9062,407,407
9063,499,499
9064,507,507
9065,589,589
9066,708,708
9067,803,803
9068,926,926
9069,926,926
9070,1079,1079
9071,1200,1200
9072,1354,1354
9073,1508,1508
9074,1508,1508
9075,1652,1652
9076,1835,1835
9077,1976,1976
9078,2142,2142
9079,2142,2142
9080,2323,2323
9081,2487,2487
9082,2677,2677
9083,2863,2863
9084,2863,2863
9085,3053,3053
9086,3247,3247
9087,3431,3431
9088,3622,3622
9089,3622,3622
9090,3820,3820
9091,3997,3997
9092,4195,4195
9093,4394,4394
9094,4394,4394
9095,4576,4576
9096,4772,4772
9097,4938,4938
9098,5122,5122
9099,5122,5122
9100,5303,5303
9101,5467,5467
9102,5639,5639
9103,5809,5809
9104,5809,5809
9105,5970,5970
9106,6108,6108
9107,6258,6258
9108,6406,6406
9109,6406,6406
9110,6535,6535
9111,6674,6674
9112,6800,6800
9113,6895,6895
9114,6895,6895
9115,7001,7001
9116,7095,7095
9117,7198,7198
9118,7277,7277
9119,7277,7277
9120,7334,7334
9121,7395,7395
9122,7448,7448
9123,7486,7486
9124,7486,7486
9125,7530,7530
9126,7538,7538
9127,7558,7558
9128,7563,7563
9129,7563,7563
9130,7566,7566
9131,7568,7568
9132,7529,7529
9133,7482,7482
9134,7482,7482
9135,7452,7452
9136,7396,7396
9137,7334,7334
9138,7275,7275
9139,7275,7275
9140,7184,7184
9141,7117,7117
9142,7010,7010
9143,6893,6893
9144,6893,6893
9145,6790,6790
9146,6655,6655
9147,6548,6548
9148,6413,6413
9149,6413,6413
9150,6259,6259
9151,6133,6133
9152,5972,5972
9153,5807,5807
9154,5807,5807
9155,5651,5651
9156,5468,5468
9157,5306,5306
9158,5132,5132
9159,5132,5132
9160,4939,4939
9161,4778,4778
9162,4581,4581
9163,4393,4393
9164,4393,4393
9165,4210,4210
9166,4016,4016
9167,3830,3830
9168,3641,3641
9169,3641,3641
9170,3433,3433
9171,3247,3247
9172,3053,3053
9173,2866,2866
9174,2866,2866
9175,2684,2684
9176,2502,2502
9177,2322,2322
9178,2154,2154
9179,2154,2154
9180,1986,1986
9181,1820,1820
9182,1664,1664
9183,1515,1515
9184,1515,1515
9185,1368,1368
9186,1208,1208
9187,1071,1071
9188,930,930
9189,930,930
9190,817,817
9191,708,708
9192,600,600
9193,494,494
9194,494,494
9195,400,400
9196,316,316
9197,245,245
9198,178,178
9199,178,178
9200,123,123
9201,70,70
9202,26,26
9203,3,3
9204,3,3
9205,-6,-6
9206,-8,-8
9207,-19,-19
9208,-18,-18
9209,-18,-18
9210,17,17
9211,15,15
9212,11,11
9213,47,47
9214,102,102
9215,136,136
9216,136,136
9217,208,208
9218,253,253
9219,332,332
9220,438,438
9221,446,446
9222,510,510
9223,620,620
9224,738,738
9225,836,836
9226,836,836
9227,990,990
9228,1100,1100
9229,1224,1224
9230,1395,1395
9231,1395,1395
9232,1523,1523
9233,1689,1689
9234,1870,1870
9235,2027,2027
9236,2027,2027
9237,2202,2202
9238,2372,2372
9239,2539,2539
9240,2741,2741
9241,2741,2741
9242,2916,2916
9243,3081,3081
9244,3299,3299
9245,3476,3476
9246,3476,3476
9247,3692,3692
9248,3867,3867
9249,4052,4052
9250,4258,4258
9251,4258,4258
9252,4432,4432
9253,4633,4633
9254,4814,4814
9255,4990,4990
9256,4990,4990
9257,5163,5163
9258,5332,5332
9259,5521,5521
9260,5690,5690
9261,5690,5690
9262,5848,5848
9263,6009,6009
9264,6145,6145
9265,6307,6307
9266,6307,6307
9267,6440,6440
9268,6565,6565
9269,6702,6702
9270,6813,6813
9271,6813,6813
9272,6937,6937
9273,7031,7031
9274,7126,7126
9275,7206,7206
9276,7206,7206
9277,7293,7293
9278,7361,7361
9279,7429,7429
9280,7459,7459
9281,7459,7459
9282,7505,7505
9283,7541,7541
9284,7552,7552
9285,7568,7568
9286,7568,7568
9287,7576,7576
9288,7564,7564
9289,7558,7558
9290,7516,7516
9291,7516,7516
9292,7487,7487
9293,7448,7448
9294,7376,7376
9295,7340,7340
9296,7340,7340
9297,7253,7253
9298,7178,7178
9299,7089,7089
9300,6972,6972
9301,6972,6972
9302,6890,6890
9303,6777,6777
9304,6640,6640
9305,6521,6521
9306,6521,6521
9307,6364,6364
9308,6240,6240
9309,6098,6098
9310,5917,5917
9311,5917,5917
9312,5786,5786
9313,5604,5604
9314,5433,5433
9315,5277,5277
9316,5277,5277
9317,5088,5088
9318,4905,4905
9319,4737,4737
9320,4526,4526
9321,4526,4526
9322,4356,4356
9323,4169,4169
9324,3968,3968
9325,3791,3791
9326,3791,3791
9327,3585,3585
9328,3390,3390
9329,3206,3206
9330,2998,2998
9331,2998,2998
9332,2839,2839
9333,2647,2647
9334,2458,2458
9335,2295,2295
9336,2295,2295
9337,2099,2099
9338,1945,1945
9339,1776,1776
9340,1626,1626
9341,1626,1626
9342,1477,1477
9343,1324,1324
9344,1175,1175
9345,1044,1044
9346,1044,1044
9347,917,917
9348,791,791
9349,674,674
9350,574,574
9351,574,574
9352,469,469
9353,370,370
9354,304,304
9355,242,242
9356,242,242
9357,181,181
9358,118,118
9359,58,58
9360,25,25
9361,25,25
9362,2,2
9363,-23,-23
9364,-7,-7
9365,-19,-19
9366,-19,-19
9367,14,14
9368,62,62
9369,96,96
9370,96,96
9371,151,151
9372,193,193
9373,260,260
9374,359,359
9375,359,359
9376,419,419
9377,512,512
9378,631,631
9379,734,734
9380,734,734
9381,872,872
9382,985,985
9383,1108,1108
9384,1264,1264
9385,1272,1272
9386,1386,1386
9387,1547,1547
9388,1716,1716
9389,1865,1865
9390,1865,1865
9391,2041,2041
9392,2205,2205
9393,2377,2377
9394,2578,2578
9395,2578,2578
9396,2732,2732
9397,2930,2930
9398,3125,3125
9399,3304,3304
9400,3304,3304
9401,3508,3508
9402,3700,3700
9403,3880,3880
9404,4082,4082
9405,4082,4082
9406,4259,4259
9407,4451,4451
9408,4654,4654
9409,4831,4831
9410,4831,4831
9411,5012,5012
9412,5177,5177
9413,5357,5357
9414,5537,5537
9415,5537,5537
9416,5685,5685
9417,5854,5854
9418,6019,6019
9419,6169,6169
9420,6201,6201
9421,6312,6312
9422,6448,6448
9423,6589,6589
9424,6723,6723
9425,6723,6723
9426,6831,6831
9427,6941,6941
9428,7027,7027
9429,7127,7127
9430,7127,7127
9431,7221,7221
9432,7285,7285
9433,7375,7375
9434,7418,7418
9435,7418,7418
9436,7473,7473
9437,7518,7518
9438,7526,7526
9439,7551,7551
9440,7551,7551
9441,7560,7560
9442,7577,7577
9443,7576,7576
9444,7541,7541
9445,7541,7541
9446,7526,7526
9447,7487,7487
9448,7429,7429
9449,7382,7382
9450,7390,7390
9451,7311,7311
9452,7250,7250
9453,7170,7170
9454,7063,7063
9455,7063,7063
9456,6998,6998
9457,6863,6863
9458,6741,6741
9459,6636,6636
9460,6636,6636
9461,6497,6497
9462,6370,6370
9463,6243,6243
9464,6065,6065
9465,6065,6065
9466,5924,5924
9467,5751,5751
9468,5581,5581
9469,5427,5427
9470,5427,5427
9471,5245,5245
9472,5077,5077
9473,4903,4903
9474,4693,4693
9475,4693,4693
9476,4527,4527
9477,4330,4330
9478,4142,4142
9479,3950,3950
9480,3950,3950
9481,3756,3756
9482,3562,3562
9483,3378,3378
9484,3182,3182
9485,3182,3182
9486,3002,3002
9487,2806,2806
9488,2616,2616
9489,2445,2445
9490,2445,2445
9491,2264,2264
9492,2094,2094
9493,1933,1933
9494,1755,1755
9495,1755,1755
9496,1609,1609
9497,1446,1446
9498,1300,1300
9499,1166,1166
9500,1166,1166
9501,1025,1025
9502,897,897
9503,786,786
9504,653,653
9505,653,653
9506,554,554
9507,458,458
9508,392,392
9509,299,299
9510,299,299
9511,222,222
9512,169,169
9513,97,97
9514,62,62
9515,62,62
9516,25,25
9517,-3,-3
9518,-6,-6
9519,-24,-24
9520,-24,-24
9521,-21,-21
9522,1,1
9523,74,74
9524,114,114
9525,114,114
9526,146,146
9527,192,192
9528,290,290
9529,350,350
9530,382,382
9531,419,419
9532,531,531
9533,627,627
9534,765,765
9535,765,765
9536,880,880
9537,978,978
9538,1135,1135
9539,1264,1264
9540,1264,1264
9541,1408,1408
9542,1576,1576
9543,1724,1724
9544,1895,1895
9545,1895,1895
9546,2064,2064
9547,2210,2210
9548,2410,2410
9549,2567,2567
9550,2567,2567
9551,2748,2748
9552,2956,2956
9553,3124,3124
9554,3327,3327
9555,3327,3327
9556,3504,3504
9557,3696,3696
9558,3898,3898
9559,4088,4088
9560,4088,4088
9561,4263,4263
9562,4470,4470
9563,4647,4647
9564,4846,4846
9565,4846,4846
9566,5034,5034
9567,5190,5190
9568,5362,5362
9569,5540,5540
9570,5540,5540
9571,5714,5714
9572,5876,5876
9573,6037,6037
9574,6191,6191
9575,6191,6191
9576,6330,6330
9577,6462,6462
9578,6602,6602
9579,6718,6718
9580,6718,6718
9581,6842,6842
9582,6944,6944
9583,7040,7040
9584,7143,7143
9585,7143,7143
9586,7223,7223
9587,7308,7308
9588,7355,7355
9589,7421,7421
9590,7421,7421
9591,7488,7488
9592,7502,7502
9593,7541,7541
9594,7554,7554
9595,7562,7562
9596,7562,7562
9597,7581,7581
9598,7556,7556
9599,7543,7543
9600,7551,7551
9601,7532,7532
9602,7470,7470
9603,7424,7424
9604,7368,7368
9605,7368,7368
9606,7302,7302
9607,7247,7247
9608,7147,7147
9609,7067,7067
9610,7067,7067
9611,6967,6967
9612,6839,6839
9613,6739,6739
9614,6606,6606
9615,6606,6606
9616,6482,6482
9617,6364,6364
9618,6190,6190
9619,6056,6056
9620,6056,6056
9621,5899,5899
9622,5728,5728
9623,5577,5577
9624,5386,5386
9625,5386,5386
9626,5218,5218
9627,5066,5066
9628,4873,4873
9629,4708,4708
9630,4708,4708
9631,4527,4527
9632,4307,4307
9633,4123,4123
9634,3921,3921
9635,3921,3921
9636,3739,3739
9637,3563,3563
9638,3352,3352
9639,3173,3173
9640,3173,3173
9641,2982,2982
9642,2779,2779
9643,2618,2618
9644,2425,2425
9645,2425,2425
9646,2249,2249
9647,2081,2081
9648,1918,1918
9649,1745,1745
9650,1745,1745
9651,1585,1585
9652,1421,1421
9653,1287,1287
9654,1147,1147
9655,1147,1147
9656,1014,1014
9657,887,887
9658,757,757
9659,661,661
9660,669,669
9661,541,541
9662,458,458
9663,362,362
9664,286,286
9665,286,286
9666,219,219
9667,135,135
9668,110,110
9669,58,58
9670,58,58
9671,14,14
9672,3,3
9673,-14,-14
9674,-14,-14
9675,-14,-14
9676,-15,-15
9677,-24,-24
9678,20,20
9679,54,54
9680,97,97
9681,97,97
9682,135,135
9683,218,218
9684,286,286
9685,367,367
9686,367,367
9687,456,456
9688,522,522
9689,650,650
9690,757,757
9691,765,765
9692,876,876
9693,1009,1009
9694,1122,1122
9695,1273,1273
9696,1273,1273
9697,1413,1413
9698,1550,1550
9699,1742,1742
9700,1892,1892
9701,1900,1900
9702,2058,2058
9703,2247,2247
9704,2404,2404
9705,2580,2580
9706,2580,2580
9707,2776,2776
9708,2946,2946
9709,3160,3160
9710,3342,3342
9711,3342,3342
9712,3523,3523
9713,3726,3726
9714,3906,3906
9715,4110,4110
9716,4110,4110
9717,4287,4287
9718,4471,4471
9719,4675,4675
9720,4855,4855
9721,4855,4855
9722,5031,5031
9723,5221,5221
9724,5387,5387
9725,5572,5572
9726,5572,5572
9727,5728,5728
9728,5888,5888
9729,6049,6049
9730,6188,6188
9731,6188,6188
9732,6337,6337
9733,6479,6479
9734,6607,6607
9735,6738,6738
9736,6738,6738
9737,6842,6842
9738,6959,6959
9739,7050,7050
9740,7155,7155
9741,7155,7155
9742,7236,7236
9743,7299,7299
9744,7369,7369
9745,7421,7421
9746,7421,7421
9747,7479,7479
9748,7529,7529
9749,7546,7546
9750,7546,7546
9751,7546,7546
9752,7566,7566
9753,7557,7557
9754,7559,7559
9755,7544,7544
9756,7544,7544
9757,7515,7515
9758,7488,7488
9759,7412,7412
9760,7370,7370
9761,7370,7370
9762,7311,7311
9763,7209,7209
9764,7141,7141
9765,7041,7041
9766,7041,7041
9767,6955,6955
9768,6853,6853
9769,6714,6714
9770,6610,6610
9771,6618,6618
9772,6489,6489
9773,6335,6335
9774,6196,6196
9775,6038,6038
9776,6038,6038
9777,5880,5880
9778,5739,5739
9779,5546,5546
9780,5385,5385
9781,5385,5385
9782,5222,5222
9783,5022,5022
9784,4858,4858
9785,4671,4671
9786,4671,4671
9787,4484,4484
9788,4308,4308
9789,4095,4095
9790,3916,3916
9791,3916,3916
9792,3728,3728
9793,3521,3521
9794,3338,3338
9795,3133,3133
9796,3133,3133
9797,2959,2959
9798,2790,2790
9799,2585,2585
9800,2414,2414
9801,2414,2414
9802,2232,2232
9803,2051,2051
9804,1902,1902
9805,1733,1733
9806,1733,1733
9807,1572,1572
9808,1431,1431
9809,1281,1281
9810,1134,1134
9811,1134,1134
9812,1001,1001
9813,868,868
9814,744,744
9815,643,643
9816,643,643
9817,554,554
9818,467,467
9819,369,369
9820,278,278
9821,278,278
9822,194,194
9823,146,146
9824,85,85
9825,49,49
9826,57,57
9827,27,27
9828,-4,-4
9829,-2,-2
9830,-20,-20
9831,-20,-20
9832,-45,-45
9833,-7,-7
9834,13,13
9835,66,66
9836,66,66
9837,97,97
9838,156,156
9839,216,216
9840,292,292
9841,292,292
9842,368,368
9843,439,439
9844,555,555
9845,640,640
9846,640,640
9847,750,750
9848,902,902
9849,1014,1014
9850,1146,1146
9851,1146,1146
9852,1296,1296
9853,1420,1420
9854,1600,1600
9855,1741,1741
9856,1741,1741
9857,1902,1902
9858,2088,2088
9859,2240,2240
9860,2445,2445
9861,2445,2445
9862,2622,2622
9863,2779,2779
9864,2976,2976
9865,3160,3160
9866,3160,3160
9867,3343,3343
9868,3557,3557
9869,3728,3728
9870,3940,3940
9871,3948,3948
9872,4121,4121
9873,4308,4308
9874,4517,4517
9875,4692,4692
9876,4700,4700
9877,4872,4872
9878,5058,5058
9879,5230,5230
9880,5414,5414
9881,5414,5414
